Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
30148,2,2,-0.02324,-0.16581,1.53818,-1.49952,1.02008,0.74255,0.20273,2.23419,,0.70216,-1.5204,-0.6077
30076,2,2,0.11838,0.14193,0.61634,0.7564,-0.07313,-0.38781,-1.22266,0.8568,0.18122,-1.22872,0.06049,-0.2414
30217,2,2,0.96789,0.28089,1.53818,-1.82179,1.02008,0.78292,0.06639,0.39767,1.0134,1.90896,-0.17506,0.80728
302199,2,2,-0.33952,-0.29139,1.53818,0.27299,-1.16634,0.45996,0.86162,0.39767,-0.92834,-1.22872,-0.9413,-0.50385
30120,2,2,-0.75665,-0.56955,-1.22735,0.59527,-0.07313,-0.10522,-1.22266,-0.97973,-0.65095,-1.71144,-1.55012,-1.13867
301744,2,2,-0.01703,-0.13427,-1.22735,0.27299,-0.07313,0.01589,0.52577,-0.97973,,-1.22872,0.9282,-0.12194
30271,2,2,-0.47239,-0.40472,0.61634,0.7564,1.02008,-0.34744,0.86162,0.8568,0.18122,0.09876,-0.97739,-1.35112
30193,2,2,-0.55825,-0.43943,-1.22735,0.11185,-0.61974,-0.38781,0.86162,-0.97973,-0.92834,-1.71144,1.26549,0.8327
40050,2,2,-0.05949,-0.03079,1.53818,-0.85497,0.47347,0.5407,-1.22266,-0.97973,-1.76051,1.00386,1.87142,-0.91558
30308,2,2,-0.81534,-0.61362,0.61634,-1.17724,2.11329,0.82329,-1.22266,-0.97973,0.73601,0.70216,0.05241,1.0993
30285,2,2,-0.0639,-0.09901,-1.22735,1.07868,2.11329,-0.46855,0.23546,1.31593,1.0134,-0.10237,1.25275,0.38952
30171,2,2,0.36837,0.32874,0.61634,-0.69383,1.02008,0.41959,0.13982,-0.97973,-0.09617,-0.15984,-1.12247,0.70567
30284,2,2,-0.3677,-0.32016,0.61634,-0.04928,0.47347,0.05626,-1.22266,-0.06146,1.56818,1.18488,0.17007,-0.56736
