Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
40185,1,1,-0.32457,-0.26701,1.53818,-0.21042,0.47347,0.25811,0.78449,-0.97973,1.29079,0.09876,1.25357,-0.11543
40088,1,1,-0.19492,-0.13335,1.53818,-0.37156,0.47347,0.01589,0.51837,-0.97973,-0.37356,0.09876,0.30184,-0.16614
68412,1,1,-0.42284,-0.4055,-1.22735,2.52892,1.02008,-0.99336,,1.77506,,-0.50464,-0.20823,-0.60418
74809,1,1,-0.43776,-0.43775,1.53818,-0.69383,-0.07313,0.25811,0.5067,-0.97973,0.73601,0.09876,-1.11517,-1.43926
13390,1,1,-0.22418,-0.13413,-0.30551,0.91754,1.02008,-0.14559,0.84085,-0.97973,0.18122,0.4608,-1.60819,0.68637
40175,1,1,-0.00027,-0.1745,,-2.14407,-0.07313,0.70218,,-0.97973,-1.48312,1.00386,-2.0268,-1.19409
10047,1,1,0.05194,-0.02779,-0.30551,-0.21042,-0.07313,-0.02448,0.8047,-0.97973,,-0.50464,-1.21988,-1.03208
7168,1,1,-0.19293,-0.0809,-0.30551,-2.14407,-2.80616,0.78292,0.86162,-0.97973,-0.37356,-0.39493,0.26719,0.65298
11893,1,1,-0.30278,-0.14222,0.61634,-0.53269,0.47347,0.29848,0.45006,-0.97973,0.73601,-0.80634,0.26266,0.09705
3616,1,1,-0.44072,-0.32769,-1.22735,-0.21042,0.47347,0.86366,0.86162,0.8568,0.18122,1.00386,-1.61092,-0.40182
5563,1,1,-0.1989,-0.11643,0.61634,-1.66066,-0.07313,0.41959,0.86162,0.8568,1.56818,1.5067,0.2741,-0.23969
20094,1,1,-0.37723,-0.3229,-0.30551,-0.53269,0.47347,0.21774,0.81011,0.8568,0.73601,-0.50464,0.2741,-0.23969
100512,1,1,0.73539,0.56745,0.61634,0.11185,-0.07313,0.21774,0.86162,1.31593,,0.09876,1.18896,-1.44316
