Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
20572,2,1,1.26989,0.8077,0.61634,-1.17724,-1.16634,0.62144,-1.22266,-0.97973,0.18122,-0.746,0.5026,0.06524
22165,2,1,0.10718,0.079,0.61634,-0.04928,-1.16634,0.05626,-1.22266,-0.97973,-1.48312,0.09876,0.5026,0.06524
23137,2,1,0.31245,0.36152,-1.22735,0.27299,-0.61974,0.25811,-0.07563,-0.97973,-1.20573,-0.59747,0.5026,0.06524
23167,2,1,-0.21732,-0.18119,-1.22735,0.43413,-0.61974,-0.38781,0.86162,-0.97973,-0.09617,-0.50464,0.5026,0.06524
20149,2,1,-0.16666,-0.23503,-1.22735,0.91754,-0.07313,-0.54929,-0.01501,0.39767,0.73601,1.18488,0.11191,1.24878
20626,2,1,-0.13737,-0.0644,-1.22735,1.56209,-0.07313,-0.83188,-1.81524,1.77506,-0.09617,0.23801,0.11191,1.24878
20007,2,1,-0.22774,-0.19465,0.61634,-0.53269,-1.71295,0.5407,0.43128,-0.52059,1.0134,1.30556,-0.76084,-1.51962
23014,2,1,-0.30863,-0.22893,-0.30551,0.7564,-0.07313,-0.30707,0.76343,-0.97973,0.73601,-1.71144,-0.76084,-1.51962
23059,2,1,-0.28312,-0.22745,-1.22735,0.11185,-1.16634,0.09663,-1.92767,-0.97973,0.45861,0.70216,-0.76084,-1.51962
8989,2,1,-0.30169,-0.00766,1.53818,-1.17724,-0.07313,0.37922,0.37578,-0.97973,-0.09617,-0.26328,-0.91324,-0.60791
10633,2,1,-0.33792,-0.31999,-1.22735,1.07868,-1.16634,-0.54929,0.86162,-0.52059,-0.65095,-0.98736,-0.91324,-0.60791
20100,2,1,-0.40714,-0.38128,0.61634,-1.49952,-1.71295,0.45996,0.81011,-0.06146,0.18122,1.00386,-0.91324,-0.60791
20103,2,1,-0.22199,-0.26879,0.61634,-1.17724,0.47347,0.33885,0.86162,-0.52059,0.73601,0.59245,-0.91324,-0.60791
20127,2,1,-0.66623,-0.4279,0.61634,-1.17724,-0.07313,-0.06485,-1.92767,-0.97973,0.45861,1.00386,-0.91324,-0.60791
9181,2,1,0.40041,0.32654,-1.22735,-0.85497,0.47347,0.09663,0.13982,-0.97973,-0.65095,-0.50464,-2.22085,-1.51271
20080,2,1,0.33534,0.00452,1.53818,-1.17724,-0.61974,0.86366,-1.22266,-0.52059,1.0134,0.09876,0.45722,-1.19539
22123,2,1,-0.2908,-0.13892,-1.22735,0.59527,0.47347,-0.30707,0.86162,1.31593,0.18122,1.90896,-1.75768,-0.85885
14878,2,1,0.2154,0.27088,-1.22735,-0.21042,-0.61974,0.137,0.82121,-0.97973,1.0134,-1.47008,-1.46519,-1.14839
20002,2,1,-0.38758,-0.26896,0.61634,0.11185,0.47347,-0.18596,0.82121,-0.97973,-0.37356,1.60726,0.50386,0.49015
20110,2,1,-0.41823,-0.40938,-1.22735,0.43413,-0.07313,-0.30707,-0.15761,-0.52059,,1.90896,0.50386,0.49015
20156,2,1,-0.48734,-0.39069,0.61634,-0.21042,1.02008,0.70218,-1.22266,0.8568,-0.65095,1.60726,0.50386,0.49015
20455,2,1,-0.41821,-0.35974,0.61634,-1.17724,2.11329,0.37922,0.86162,-0.97973,1.29079,1.30556,0.50386,0.49015
