Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
3943,1,2,-0.08065,-0.13398,-1.22735,0.27299,-0.61974,-0.30707,-1.22266,-0.52059,-1.20573,-0.93564,-0.77738,-1.19665
4216,1,2,0.17005,0.09275,-1.22735,-0.04928,-0.07313,-0.67040,0.41249,0.39767,-1.20573,-0.26328,-0.05159,-0.58479
100792,1,2,-0.32525,-0.26040,0.61634,-0.69383,0.47347,0.41959,-1.22266,1.31593,-0.09617,-0.50464,2.38035,-0.60601
4012,1,2,-0.22547,-0.27994,-1.22735,-0.85497,-0.07313,0.25811,-0.12146,1.31593,0.45861,0.09876,0.09366,0.36705
8506,1,2,-0.16864,-0.27844,-1.22735,1.23982,-0.07313,0.09663,0.84910,-0.52059,-0.09617,0.46080,-0.10119,0.03601
10132,1,2,-0.71690,-0.42069,1.53818,-0.21042,-0.61974,0.05626,-0.55238,-0.97973,-0.09617,-0.15984,1.45506,-0.28704
10148,1,2,0.10641,-0.12498,-1.22735,0.59527,-1.16634,-0.38781,0.86162,-0.97973,-1.48312,0.09876,-0.69525,-0.92325
7270,1,2,0.05499,0.05431,0.61634,-0.37156,0.47347,0.29848,0.86162,-0.06146,0.73601,-0.10237,0.54777,-0.00235
7132,1,2,-0.28474,-0.31538,0.61634,0.27299,1.02008,0.17737,-1.22266,-0.97973,-0.65095,-0.98736,2.36571,-0.59748
12289,1,2,0.12905,-0.00773,-1.22735,0.27299,-1.16634,-0.22633,-1.22266,0.85680,-0.92834,-1.47008,1.28617,0.08289
40130,1,2,-0.39322,-0.41941,0.61634,0.27299,-0.07313,0.05626,0.83060,0.85680,1.01340,1.90896,1.28617,0.08289
100243,1,2,0.91297,0.82046,0.61634,0.11185,-0.07313,0.09663,-1.22266,1.31593,-1.20573,-0.26328,0.01918,-0.11241
10124,1,2,-0.30057,-0.26866,-0.30551,-0.85497,0.47347,0.41959,0.86162,0.39767,0.45861,-0.98736,-0.23759,-0.71891
1100412,1,2,0.13071,0.20004,0.61634,-0.69383,0.47347,0.21774,-0.23246,1.31593,-0.09617,1.00386,-0.38470,-1.46091
8161,1,2,0.10100,0.06280,1.53818,-2.14407,1.02008,0.58107,0.86162,-0.06146,-0.09617,0.09876,1.36953,1.16051
10085,1,2,-0.20112,-0.17785,-1.22735,0.59527,0.47347,-0.22633,-0.69099,1.77506,,-0.98736,-0.02799,-0.65702
10169,1,2,-0.35443,-0.37435,0.61634,0.43413,0.47347,-0.26670,-1.22266,-0.97973,-0.92834,1.18488,-0.11887,0.40637
9148,1,2,0.78498,0.22216,0.61634,-1.01611,-1.16634,0.33885,-1.22266,-0.06146,0.45861,-0.98736,-0.12018,-0.25334
100392,1,2,-0.14222,-0.11921,1.53818,-0.69383,1.02008,0.33885,,1.77506,0.45861,0.09876,0.14821,0.13686
40126,1,2,-0.44382,-0.40033,0.61634,-0.69383,-0.07313,-0.26670,0.86162,-0.97973,1.01340,-0.80634,0.83931,0.11630
30245,1,2,-0.07037,-0.06915,-1.22735,1.23982,1.02008,-0.63003,-0.73709,0.39767,-0.37356,0.46080,-0.26954,-0.43926
10107,1,2,-0.48409,-0.46903,0.61634,-0.53269,0.47347,0.09663,0.86162,0.85680,-0.09617,0.35736,-1.55012,-1.13867
40171,1,2,1.07578,0.91166,-0.30551,-0.37156,0.47347,0.17737,0.86162,0.39767,0.18122,-0.67704,0.62029,0.00907
100572,1,2,-0.16103,-0.07308,-1.22735,1.40095,-0.07313,-0.38781,,1.31593,,-1.10804,-0.54065,0.74216
13588,1,2,1.20492,0.91294,1.53818,-0.53269,-0.07313,0.21774,0.86162,-0.52059,-0.37356,-0.98736,-0.54374,-0.40278
6661,1,2,-0.26565,-0.33725,-1.22735,0.59527,-0.07313,-0.34744,0.86162,1.31593,1.56818,1.90896,1.87142,-0.91558
40099,1,2,0.39964,0.69444,-1.22735,1.40095,-0.07313,-0.63003,0.82121,-0.06146,-0.37356,0.09876,-0.12406,1.40666
13891,1,2,-0.39023,-0.16765,0.61634,-0.37156,0.47347,0.13700,0.78449,-0.97973,2.12296,0.09876,1.22870,0.03427
30244,1,2,0.12741,0.05932,-0.30551,0.75640,-0.61974,-0.26670,0.52577,-0.97973,-1.20573,0.29990,1.22870,0.03427
40117,1,2,0.02842,-0.03839,0.61634,0.43413,-0.61974,0.09663,-0.14764,1.77506,-0.92834,-0.80634,1.22870,0.03427
40041,1,2,-0.46250,-0.39770,-0.30551,1.40095,-0.61974,0.25811,0.86162,-0.52059,1.29079,-0.98736,-0.41518,0.35315
10138,1,2,-0.10854,-0.33622,-1.22735,-0.21042,-0.61974,-0.26670,-1.92767,-0.97973,-1.48312,-1.22872,1.06271,0.23780
10444,1,2,-0.37338,-0.28311,-1.22735,0.27299,-1.16634,-0.06485,0.86162,-0.97973,-1.48312,-0.20294,1.06271,0.23780
40140,1,2,-0.35158,-0.38312,-1.22735,1.88437,-1.16634,-0.71077,-1.22266,1.77506,1.01340,-0.50464,0.76470,0.88868
5719,1,2,-0.16486,-0.15586,-0.30551,-0.37156,-0.07313,-0.42818,-1.92767,-0.97973,-0.09617,-0.50464,-0.25685,0.29301
10046,1,2,-0.56253,-0.46047,-0.30551,0.75640,-1.16634,-0.71077,0.79787,-0.97973,0.18122,-0.50464,1.01380,0.64798
10051,1,2,-0.43586,-0.36352,-0.30551,0.11185,0.47347,-0.06485,,0.39767,-0.09617,0.70216,0.25360,-0.88300
