ID,Group,gender,condition,ZENGDiff,ZSTEMMajorDiff,ZCMDiff,ZDV,Zmathid,ZSAQ1,Zevap2,ZDwrong,ZFDMNBG,ZSDMNBG,ZSFPNBG,ZFDPDBG,ZFDMNSMT,ZFDMNSMA,ZFDPDSMT,ZFDPDSMA,ZSDMNSMT,ZSFPNSMT,ZSFPNSMA,ZSDMNSMA,Zcoratmpt
50812,1,0,0,0.209,0.32481,-0.10207,-1.07178,-0.65055,-0.76227,0.86901,-0.34893,0.74454,-0.5149,0.0559,0.37267,0.73828,0.76593,-0.41193,-0.28815,-1.07464,-0.03238,-0.46201,-1.52849,-1.50694
50816,1,0,0,1.54637,0.47309,0.23283,0.53822,-0.57547,0.01014,-0.10598,-0.16127,1.22884,1.27779,1.57078,-0.29175,0.32564,1.07384,0.98586,0.2512,-0.2032,0.36176,0.63354,0.81909,0.01391
51880,1,0,0,0.86013,1.08212,1.48151,0.71711,-0.57547,0.01014,-0.10598,1.67228,0.63599,0.61608,0.76462,-0.07335,-1.49045,-0.00436,-0.38601,0.46585,0.49955,-0.10207,0.07461,0.05424,1.15454
52031,1,0,0,1.29388,0.42711,0.83365,2.14823,-0.35024,,-0.59347,2.15436,-0.02306,,,-1.35562,0.69689,0.25349,-0.97705,-0.68925,,,,,-1.50694
52259,1,0,0,,,,-1.25067,0.77593,-0.76227,-1.08097,-0.34162,-0.49018,,,0.87894,-0.1544,-0.56231,0.2898,0.61832,,,,,-0.3663
52740,1,0,0,-0.68263,0.75219,-0.4367,-0.35622,0.5507,-0.76227,-1.56846,-0.08244,-0.85648,0.67272,0.30722,0.20932,-1.0596,-0.69596,-0.65253,0.30214,0.39787,-0.18696,-0.38339,0.16373,-0.3663
54041,1,0,0,-1.31881,-1.14842,-1.10401,,,,,,,,,,,,,,,,,,
56290,1,0,0,0.9035,0.30196,-0.38008,-0.714,0.10023,-4.62429,-0.10598,0.53128,0.38048,0.73959,0.41427,-0.04904,-0.50328,0.50265,-1.53363,-0.16365,0.35226,-0.50214,0.28602,0.53542,-0.22372
56727,1,0,0,,,,0.00156,0.10023,-2.30708,-0.59347,-0.80914,-0.80635,,,-1.00972,-0.58685,-1.09193,-1.89557,-1.53985,,,,,-1.26252
56817,1,0,0,1.96558,1.58715,-0.42765,-0.17733,0.10023,0.01014,0.86901,-0.25748,0.08379,0.50327,1.26807,0.10965,-0.05091,-0.15232,0.7377,0.73267,-0.1056,0.85064,1.09001,0.47195,1.23058
56919,1,0,0,,,,0.00156,-1.25118,0.78254,0.38152,-0.36392,-0.55137,,,0.55765,-0.29813,0.02145,-0.74578,0.40038,,,,,-0.74651
56942,1,0,0,0.209,0.32481,-0.10207,-0.714,0.32546,-3.07948,1.35651,-0.00925,-0.9632,0.30853,0.12345,0.82726,-0.82517,-2.13998,0.55253,0.75477,0.81721,-0.00773,0.29552,1.0104,-1.50694
58041,1,0,0,0.361,1.15974,1.07559,1.25378,-0.57547,0.01014,-0.10598,0.58124,-0.96818,-0.50654,-1.59003,-0.39773,-0.63118,-0.87663,-0.02197,0.15965,-0.19769,-1.43181,-2.0956,-0.35702,0.44843
58160,1,0,0,,,,-0.53511,-0.57547,-0.76227,-1.08097,-0.15984,1.23646,,,-0.30055,1.13829,2.05448,-1.46111,-0.51021,,,,,-1.50694
58647,1,0,0,-0.1869,0.08638,0.30993,-0.89289,1.45163,-0.76227,-0.10598,-0.32662,0.61785,-0.36933,-0.50054,0.25253,1.45801,0.91815,-0.58406,0.93821,-0.67299,-2.00703,-0.15756,-0.69218,-0.3663
58927,1,0,0,,,,0.71711,-1.25118,0.78254,0.86901,0.10992,-0.78495,-0.26525,1.09048,-2.32881,-0.56532,0.24778,-0.35364,-1.73181,0.50507,0.63161,1.42081,0.56638,1.34465
59423,1,0,0,,,,-1.42956,1.45163,1.55494,-0.10598,-0.74106,-2.36534,0.42211,-0.21595,0.207,,-3.23902,0.39444,0.24253,0.3725,0.67284,-0.36185,0.45862,1.23058
59565,1,0,0,-0.8552,0.01315,0.25077,1.07489,-1.92688,-0.76227,-1.08097,-2.0953,-1.42603,0.48192,-0.00397,1.71768,0.08291,-0.98262,1.13062,1.31895,0.68638,0.75938,0.4825,1.32325,-0.13818
