ID,Group,gender,condition,ZENGDiff,ZSTEMMajorDiff,ZCMDiff,ZDV,Zmathid,ZSAQ1,Zevap2,ZDwrong,ZFDMNBG,ZSDMNBG,ZSFPNBG,ZFDPDBG,ZFDMNSMT,ZFDMNSMA,ZFDPDSMT,ZFDPDSMA,ZSDMNSMT,ZSFPNSMT,ZSFPNSMA,ZSDMNSMA,Zcoratmpt
43857,2,0,1,0.21476,0.73161,1.36435,-0.714,1.00116,0.01014,0.38152,0.52357,-0.50999,0.86475,0.23423,-0.30806,-0.8825,-0.38228,-2.25849,-0.99938,0.16807,-0.17347,0.41073,0.66245,-0.93662
44619,2,0,1,1.96558,1.58715,-0.42765,-0.714,1.2264,0.78254,-0.59347,-0.2458,0.03291,-0.15203,-1.10596,-0.13391,0.29218,0.06767,-0.42694,-0.40894,-0.37213,-0.67201,-0.48956,-0.44858,-1.50694
46077,2,0,1,-0.57144,2.0904,2.52668,-1.42956,0.5507,0.78254,0.86901,-0.03588,-0.72413,0.49295,1.00295,0.64889,-0.84529,-0.73032,0.30231,0.26319,0.15077,-0.21159,0.9757,0.80762,0.77433
46151,2,0,1,0.209,0.32481,-0.10207,1.96934,-1.92688,0.01014,-0.10598,1.92833,-0.15392,0.82113,-0.94865,-1.54529,0.2597,-1.09402,-0.4768,-0.63064,1.16855,-0.6208,-1.07144,1.31426,0.20401
46420,2,0,1,-0.65874,-0.26054,-1.15968,-0.53511,0.25038,0.01014,-1.56846,-0.17539,-1.27025,-0.2312,0.5855,-0.30579,-0.13568,-0.55022,-0.7163,-1.13038,0.21737,0.69878,0.8182,0.11194,-0.93662
46702,2,0,1,1.17795,,2.97567,-0.35622,0.85101,0.01014,0.86901,-0.4238,1.23528,0.87703,-0.73939,-1.12954,1.23106,0.81286,-0.32412,-0.73895,0.80001,-0.81791,-1.03881,0.83114,-0.65146
47476,2,0,1,0.57026,-0.71183,-1.15274,2.32712,-2.60258,-0.76227,1.35651,0.18331,-0.79968,0.21181,-1.94784,1.78212,0.25072,0.35999,1.17711,1.43938,-0.20003,-1.25045,-1.07321,-1.20244,-0.88477
47913,2,0,1,1.65032,-0.12518,-0.8493,1.07489,-1.25118,0.78254,0.38152,-0.25748,-1.64755,-0.3255,1.10107,0.87195,0.86747,-0.17939,0.42734,0.95197,-2.12096,1.53695,0.75378,0.45153,0.77433
48221,2,0,1,-0.00853,1.26177,-0.33536,0.00156,-0.57547,0.01014,1.35651,-0.59372,0.9264,0.9254,-1.05234,-0.35637,0.61862,0.30347,0.28168,-0.52087,0.02949,1.10035,-0.8646,0.95179,-0.3663
50825,2,0,1,1.96558,1.58715,-0.42765,,,,,,,,,,,,,,,,,,
51156,2,0,1,0.26807,-0.70604,-1.50358,-1.42956,1.00116,0.78254,0.38152,-0.49668,0.96835,0.26939,0.39903,0.49848,1.02535,1.00623,0.87841,0.37595,0.1507,0.65845,0.53184,0.36856,-1.01809
52046,2,0,1,-1.46296,-0.14337,-1.34669,-0.17733,-1.25118,-0.76227,-1.08097,-0.47207,,,,,,,,,,,,,-0.04041
52086,2,0,1,-0.00853,1.26177,-0.33536,0.00156,1.45163,0.78254,0.86901,1.09976,-2.6408,-0.42309,-1.54044,-0.52613,-1.66163,-0.82198,-0.02704,-0.15505,-1.28587,-1.26765,-1.59267,-1.75371,0.77433
52495,2,0,1,-0.28866,-0.46176,0.35612,-0.17733,-1.92688,-0.76227,0.38152,-0.44332,0.99585,0.5068,-0.43332,0.74984,-0.26051,0.89003,0.31556,1.05497,1.05617,-0.26468,0.98618,1.08958,-0.04041
59401,2,0,1,-0.69774,0.10175,-0.91725,0.00156,-0.27516,0.01014,-1.56846,0.35131,-1.40745,-0.64465,0.37149,-1.27539,-0.22284,-0.23046,1.08015,-0.26795,0.47674,0.66615,0.62114,0.6128,0.77433
59937,2,0,1,-0.22974,0.21603,-0.09785,0.35933,-0.57547,0.01014,1.35651,1.20409,,,,,,,,,,,,,0.20401
60269,2,0,1,3.39321,1.00795,1.41059,1.79045,-0.95086,-0.76227,-0.59347,0.80979,1.06659,,,-0.22783,1.55113,1.56611,0.52313,0.62378,,,,,-0.82256
64129,2,0,1,0.209,0.32481,-0.10207,3.40045,-2.60258,-0.76227,-0.59347,0.23121,-1.21036,-0.02961,0.48305,-0.91425,-0.68245,-1.39715,-0.15565,-0.28642,0.1704,0.38911,0.51747,-0.09602,-0.3663
